Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units
2017,1,2,6,30,12,36,24,0.117,5.1,96.27,25,1010,Baja
2017,1,2,7,30,69,525,24,0.117,5,90.17,26,1010,Media
2017,1,2,8,30,95,731,23,0.117,4.6,82.41,27,1010,MediaA
2017,1,2,9,30,110,828,23,0.117,4.2,80.4,28,1010,Alta
2017,1,2,10,30,122,874,23,0.117,4,75.1,28,1010,Alta
2017,1,2,11,30,128,896,23,0.117,3.7,71.43,29,1010,Alta
2017,1,2,12,30,128,900,23,0.117,3.3,72,29,1010,Alta
2017,1,2,13,30,125,881,23,0.117,3.1,72.4,29,1010,Alta
2017,1,2,14,30,116,838,23,0.117,3.2,72.24,29,1000,Alta
2017,1,2,15,30,102,752,23,0.117,3.5,72.65,29,1000,MediaA
2017,1,2,16,30,79,577,23,0.117,4.1,77.91,28,1000,Media
2017,1,2,17,30,29,152,24,0.117,4.8,83.74,27,1010,Baja
2017,1,2,18,30,0,0,24,0.117,5.6,89.99,26,1010,Baja
2017,1,2,19,30,0,0,24,0.117,6.2,90.92,26,1010,Baja
2017,1,2,20,30,0,0,24,0.117,6.4,92.12,26,1010,Baja
2017,1,2,21,30,0,0,24,0.117,6.3,92.93,26,1010,Baja
2017,1,2,22,30,0,0,24,0.117,6.1,98.67,26,1010,Baja
2017,1,2,23,30,0,0,24,0.117,6,98.38,25,1010,Baja
2017,1,3,0,30,0,0,24,0.117,5.7,98.05,25,1010,Baja
2017,1,3,1,30,0,0,24,0.117,5.4,97.71,25,1010,Baja
2017,1,3,2,30,0,0,24,0.117,5.2,97.51,25,1010,Baja
2017,1,3,3,30,0,0,24,0.117,5,97.48,25,1010,Baja
2017,1,3,4,30,0,0,24,0.117,4.7,97.43,25,1010,Baja
2017,1,3,5,30,0,0,24,0.117,4.3,97.3,25,1010,Baja
2017,1,3,6,30,12,44,24,0.117,4.2,97.33,25,1010,Baja
2017,1,3,7,30,65,558,24,0.117,4,91.8,26,1010,Media
2017,1,3,8,30,87,760,23,0.117,3.2,81.91,27,1010,MediaA
2017,1,3,9,30,101,853,22,0.117,2.4,73.21,28,1010,Alta
2017,1,3,10,30,111,898,22,0.117,1.9,67.11,29,1010,Alta
2017,1,3,11,30,115,920,22,0.117,2,66.8,30,1010,Alta
2017,1,3,12,30,116,921,22,0.117,2.6,68.55,29,1010,Alta
2017,1,3,13,30,119,891,22,0.117,3.3,69.43,29,1000,Alta
2017,1,3,14,30,115,840,22,0.117,3.8,73.5,29,1000,Alta
2017,1,3,15,30,102,753,22,0.117,4.2,73.17,28,1000,MediaA
2017,1,3,16,30,78,587,22,0.117,4.4,78.11,27,1000,Media
2017,1,3,17,30,30,172,23,0.117,4.5,85.42,26,1000,Baja
2017,1,3,18,30,0,0,23,0.117,4.5,87.91,26,1000,Baja
2017,1,3,19,30,0,0,24,0.117,4.6,89.09,26,1010,Baja
2017,1,3,20,30,0,0,24,0.117,4.7,90.29,26,1010,Baja
2017,1,3,21,30,0,0,24,0.117,4.8,97.37,26,1010,Baja
2017,1,3,22,30,0,0,24,0.117,5.1,98.97,26,1010,Baja
2017,1,3,23,30,0,0,25,0.117,5.4,100,26,1010,Baja
2017,1,4,0,30,0,0,25,0.117,5.6,100,25,1000,Baja
2017,1,4,1,30,0,0,25,0.117,5.5,100,25,1000,Baja
2017,1,4,2,30,0,0,24,0.117,5.2,99.65,25,1000,Baja
2017,1,4,3,30,0,0,24,0.117,4.8,99.17,25,1000,Baja
2017,1,4,4,30,0,0,24,0.117,4.3,98.57,25,1000,Baja
2017,1,4,5,30,0,0,24,0.117,3.8,97.84,25,1010,Baja
2017,1,4,6,30,11,18,24,0.117,3.3,97.69,25,1010,Baja
2017,1,4,7,30,73,500,24,0.117,2.9,92.46,26,1010,Media
2017,1,4,8,30,95,730,24,0.117,2.5,83.73,27,1010,MediaA
2017,1,4,9,30,108,836,23,0.117,2.2,74.59,28,1010,Alta
2017,1,4,10,30,117,885,22,0.117,1.9,68.89,29,1010,Alta
2017,1,4,11,30,122,907,22,0.117,1.8,69.83,30,1010,Alta
2017,1,4,12,30,124,906,22,0.117,2.3,64.5,30,1000,Alta
2017,1,4,13,30,136,859,23,0.117,3.3,70.43,30,1000,Alta
2017,1,4,14,30,130,808,23,0.117,4.2,71.59,29,1000,Alta
2017,1,4,15,30,116,712,23,0.117,5.1,76.21,28,1000,MediaA
2017,1,4,16,30,89,531,23,0.117,5.7,80.99,27,1000,Media
2017,1,4,17,30,32,131,23,0.117,6,87.44,27,1000,Baja
2017,1,4,18,30,0,0,23,0.117,6.1,88.65,26,1010,Baja
2017,1,4,19,30,0,0,24,0.117,6.2,89.15,26,1010,Baja
2017,1,4,20,30,0,0,24,0.117,6.2,89.64,26,1010,Baja
2017,1,4,21,30,0,0,24,0.117,6.4,95.59,26,1010,Baja
2017,1,4,22,30,0,0,24,0.117,6.6,96.14,26,1010,Baja
2017,1,4,23,30,0,0,24,0.117,6.8,96.61,26,1010,Baja
2017,1,5,0,30,0,0,24,0.117,7,96.84,25,1010,Baja
2017,1,5,1,30,0,0,24,0.117,7.1,96.95,25,1000,Baja
2017,1,5,2,30,0,0,24,0.117,7.2,96.97,25,1000,Baja
2017,1,5,3,30,0,0,24,0.117,7.2,96.94,25,1000,Baja
2017,1,5,4,30,0,0,24,0.117,7,96.8,25,1010,Baja
2017,1,5,5,30,0,0,24,0.117,6.9,96.59,25,1010,Baja
2017,1,5,6,30,9,8,24,0.117,6.9,96.83,25,1010,Baja
2017,1,5,7,30,80,456,24,0.117,6.7,91.43,26,1010,Media
2017,1,5,8,30,110,681,24,0.117,5.9,85.64,27,1010,MediaA
2017,1,5,9,30,124,798,24,0.117,5,84.58,28,1010,MediaA
2017,1,5,10,30,129,863,23,0.117,3.8,77.89,29,1010,Alta
2017,1,5,11,30,131,891,23,0.117,2.7,73.14,29,1010,Alta
2017,1,5,12,30,130,896,22,0.117,2.2,66.11,30,1000,Alta
2017,1,5,13,30,136,861,22,0.117,2.3,65.38,30,1000,Alta
2017,1,5,14,30,131,807,23,0.117,2.9,66.73,30,1000,Alta
2017,1,5,15,30,119,704,23,0.117,3.7,72.4,29,1000,MediaA
2017,1,5,16,30,94,508,23,0.117,4.5,78.17,28,1000,Media
2017,1,5,17,30,33,107,24,0.117,5.5,84.09,27,1000,Baja
2017,1,5,18,30,0,0,24,0.117,6.3,90.54,27,1010,Baja
2017,1,5,19,30,0,0,24,0.117,6.8,90.97,26,1010,Baja
2017,1,5,20,30,0,0,24,0.117,7,91.27,26,1010,Baja
2017,1,5,21,30,0,0,24,0.117,7,91.84,26,1010,Baja
2017,1,5,22,30,0,0,24,0.117,7.1,92.55,26,1010,Baja
2017,1,5,23,30,0,0,24,0.117,7.2,98.73,26,1010,Baja
2017,1,6,0,30,0,0,24,0.117,7.1,98.97,26,1010,Baja
2017,1,6,1,30,0,0,24,0.117,6.8,99.13,26,1010,Baja
2017,1,6,2,30,0,0,24,0.117,6.5,99.22,26,1010,Baja
2017,1,6,3,30,0,0,24,0.117,6.5,99.3,26,1010,Baja
2017,1,6,4,30,0,0,24,0.117,6.5,99.56,26,1010,Baja
2017,1,6,5,30,0,0,24,0.117,6.4,99.92,26,1010,Baja
2017,1,6,6,30,7,0,25,0.117,6.4,100,26,1010,Baja
2017,1,6,7,30,92,366,25,0.117,6.2,95.12,26,1010,BajaM
2017,1,6,8,30,134,591,25,0.117,5.5,89.09,27,1010,Media
2017,1,6,9,30,160,700,24,0.117,4.5,82.37,28,1010,MediaA
2017,1,6,10,30,156,793,24,0.117,3.3,77.04,29,1010,MediaA
2017,1,6,11,30,166,813,24,0.117,2.4,76.73,30,1010,Alta
2017,1,6,12,30,395,381,23,0.117,2.1,70.09,30,1010,BajaM
2017,1,6,13,30,202,725,23,0.117,2.4,69.28,30,1000,MediaA
2017,1,6,14,30,191,662,24,0.117,3.2,74.56,29,1000,MediaA
2017,1,6,15,30,168,551,24,0.117,4,76.81,29,1000,Media
2017,1,6,16,30,125,348,24,0.117,4.9,82.9,28,1010,BajaM
2017,1,6,17,30,32,41,24,0.117,5.7,88.65,27,1010,Baja
2017,1,6,18,30,0,0,25,0.117,6.1,89.45,27,1010,Baja
2017,1,6,19,30,0,0,25,0.117,6.1,95.68,27,1010,Baja
2017,1,6,20,30,0,0,25,0.117,5.9,96.28,26,1010,Baja
2017,1,6,21,30,0,0,25,0.117,5.9,96.71,26,1010,Baja
2017,1,6,22,30,0,0,25,0.117,5.9,97.08,26,1010,Baja
2017,1,6,23,30,0,0,25,0.117,6,97.25,26,1010,Baja
2017,1,7,0,30,0,0,25,0.117,5.9,96.99,26,1010,Baja
2017,1,7,1,30,0,0,25,0.117,5.6,96.68,26,1010,Baja
2017,1,7,2,30,0,0,25,0.117,5.5,96.49,26,1010,Baja
2017,1,7,3,30,0,0,25,0.117,5.2,96.49,26,1010,Baja
2017,1,7,4,30,0,0,25,0.117,4.7,96.53,26,1010,Baja
2017,1,7,5,30,0,0,25,0.117,4.3,96.49,26,1010,Baja
2017,1,7,6,30,0,0,25,0.117,4.2,96.93,26,1010,Baja
2017,1,7,7,30,95,331,25,0.117,4.1,97.07,27,1010,BajaM
2017,1,7,8,30,144,549,25,0.117,4.1,90.73,27,1010,Media
2017,1,7,9,30,178,649,24,0.117,4,83.17,28,1010,MediaA
2017,1,7,10,30,195,713,24,0.117,3.6,81.74,28,1010,MediaA
2017,1,7,11,30,197,754,24,0.117,2.9,81.27,28,1010,MediaA
2017,1,7,12,30,186,777,24,0.117,1.9,80.71,28,1010,MediaA
2017,1,7,13,30,176,765,24,0.117,1.2,79.43,28,1010,MediaA
2017,1,7,14,30,289,396,23,0.117,1.8,78.76,28,1010,BajaM
2017,1,7,15,30,193,426,24,0.117,3.1,79.86,28,1010,Media
2017,1,7,16,30,100,468,24,0.117,4.1,87.13,27,1010,Media
2017,1,7,17,30,34,104,25,0.117,4.9,89.79,27,1010,Baja
2017,1,7,18,30,0,0,25,0.117,5.2,96.87,27,1010,Baja
2017,1,7,19,30,0,0,25,0.117,5.3,97.78,27,1010,Baja
2017,1,7,20,30,0,0,25,0.117,5.3,98.18,26,1010,Baja
2017,1,7,21,30,0,0,25,0.117,5.4,98.25,26,1010,Baja
2017,1,7,22,30,0,0,25,0.117,5.5,98.17,26,1010,Baja
2017,1,7,23,30,0,0,25,0.117,5.6,97.94,26,1010,Baja
2017,1,8,0,30,0,0,25,0.117,5.9,97.65,26,1010,Baja
2017,1,8,1,30,0,0,25,0.117,5.9,97.38,26,1010,Baja
2017,1,8,2,30,0,0,25,0.117,5.6,97.22,26,1010,Baja
2017,1,8,3,30,0,0,25,0.117,5.3,97,26,1010,Baja
2017,1,8,4,30,0,0,25,0.117,5.2,96.8,26,1010,Baja
2017,1,8,5,30,0,0,25,0.117,5.4,96.71,26,1010,Baja
2017,1,8,6,30,0,0,25,0.117,6,96.58,26,1010,Baja
2017,1,8,7,30,101,223,25,0.117,6.6,96.89,26,1010,BajaM
2017,1,8,8,30,168,414,25,0.117,7,96.12,27,1010,Media
2017,1,8,9,30,299,232,25,0.117,7.2,89.13,27,1010,BajaM
2017,1,8,10,30,383,189,24,0.117,7.3,88,27,1010,Baja
2017,1,8,11,30,392,366,24,0.117,7.6,87.52,28,1010,BajaM
2017,1,8,12,30,411,325,24,0.117,8.1,87.11,27,1010,BajaM
2017,1,8,13,30,370,349,24,0.117,8.5,86.76,27,1010,BajaM
2017,1,8,14,30,307,329,24,0.117,8.8,86.74,27,1010,BajaM
2017,1,8,15,30,172,518,24,0.117,8.8,92.16,27,1010,Media
2017,1,8,16,30,125,338,24,0.117,8.6,92.45,26,1010,BajaM
2017,1,8,17,30,35,44,24,0.117,8.2,92.55,26,1010,Baja
2017,1,8,18,30,0,0,24,0.117,7.9,92.71,26,1010,Baja
2017,1,8,19,30,0,0,24,0.12,7.9,92.73,26,1010,Baja
2017,1,8,20,30,0,0,24,0.12,8,92.73,26,1010,Baja
2017,1,8,21,30,0,0,24,0.12,8.3,92.69,26,1010,Baja
2017,1,8,22,30,0,0,24,0.12,8.7,92.44,26,1010,Baja
2017,1,8,23,30,0,0,24,0.12,9,91.71,26,1010,Baja
2017,1,9,0,30,0,0,24,0.12,9.3,96.37,26,1010,Baja
2017,1,9,1,30,0,0,24,0.12,9.7,95.94,26,1010,Baja
2017,1,9,2,30,0,0,24,0.12,9.9,95.25,25,1010,Baja
2017,1,9,3,30,0,0,23,0.12,9.7,94.13,25,1010,Baja
2017,1,9,4,30,0,0,23,0.12,9.3,93.32,25,1010,Baja
2017,1,9,5,30,0,0,23,0.12,9,92.98,25,1010,Baja
2017,1,9,6,30,0,0,23,0.12,9,92.87,25,1010,Baja
2017,1,9,7,30,79,0,23,0.12,9.1,92.89,26,1010,Baja
2017,1,9,8,30,200,89,23,0.12,9,86.63,26,1010,Baja
2017,1,9,9,30,253,439,23,0.12,8.8,80.22,27,1010,Media
2017,1,9,10,30,347,371,23,0.12,8.6,79.33,27,1010,BajaM
2017,1,9,11,30,418,272,22,0.12,8.5,78.53,27,1010,BajaM
2017,1,9,12,30,425,271,22,0.12,8.6,78.34,27,1010,BajaM
2017,1,9,13,30,337,400,23,0.12,8.8,78.85,27,1010,BajaM
2017,1,9,14,30,285,417,23,0.12,9.3,80.05,27,1010,Media
2017,1,9,15,30,161,0,23,0.12,9.7,86.28,27,1010,Baja
2017,1,9,16,30,86,0,23,0.12,9.9,87.13,26,1010,Baja
2017,1,9,17,30,15,0,23,0.12,9.9,87.81,26,1010,Baja
2017,1,9,18,30,0,0,23,0.12,9.9,88.52,26,1010,Baja
2017,1,9,19,30,0,0,24,0.12,9.8,88.91,26,1010,Baja
2017,1,9,20,30,0,0,24,0.12,9.8,89,26,1010,Baja
2017,1,9,21,30,0,0,24,0.12,9.8,89.08,26,1010,Baja
2017,1,9,22,30,0,0,24,0.12,10,94.48,26,1010,Baja
2017,1,9,23,30,0,0,24,0.12,10.2,94.33,26,1010,Baja
2017,1,10,0,30,0,0,23,0.12,10.4,94.07,25,1010,Baja
2017,1,10,1,30,0,0,23,0.12,10.5,93.64,25,1010,Baja
2017,1,10,2,30,0,0,23,0.12,10.4,92.92,25,1010,Baja
2017,1,10,3,30,0,0,23,0.12,10.1,92.08,25,1010,Baja
2017,1,10,4,30,0,0,23,0.12,9.7,91.47,25,1010,Baja
2017,1,10,5,30,0,0,23,0.12,9.4,91.17,25,1010,Baja
2017,1,10,6,30,0,0,23,0.12,9.3,91.03,25,1010,Baja
2017,1,10,7,30,64,527,23,0.12,9.4,85.25,26,1010,Media
2017,1,10,8,30,87,741,23,0.12,9.4,83.82,27,1010,MediaA
2017,1,10,9,30,101,838,22,0.12,9,77.74,27,1010,Alta
2017,1,10,10,30,113,882,22,0.12,8.5,72.17,28,1010,Alta
2017,1,10,11,30,122,899,22,0.12,8,71.35,29,1010,Alta
2017,1,10,12,30,128,894,22,0.12,7.6,67.33,29,1010,Alta
2017,1,10,13,30,368,366,22,0.12,7.5,67.53,29,1010,BajaM
2017,1,10,14,30,136,793,22,0.12,7.7,72.06,29,1000,MediaA
2017,1,10,15,30,237,148,22,0.12,8,72.66,28,1000,Baja
2017,1,10,16,30,96,517,22,0.12,8.4,77.88,27,1010,Media
2017,1,10,17,30,37,132,23,0.12,8.6,83.73,26,1010,Baja
2017,1,10,18,30,0,0,23,0.12,8.7,84.48,26,1010,Baja
2017,1,10,19,30,0,0,23,0.12,8.9,84.51,26,1010,Baja
2017,1,10,20,30,0,0,23,0.12,9,89.19,26,1010,Baja
2017,1,10,21,30,0,0,23,0.12,9.1,88.91,26,1010,Baja
2017,1,10,22,30,0,0,23,0.12,9.1,89.11,25,1010,Baja
2017,1,10,23,30,0,0,23,0.12,9,89.2,25,1010,Baja
2017,1,11,0,30,0,0,23,0.12,8.7,89.16,25,1010,Baja
2017,1,11,1,30,0,0,23,0.12,8.5,89.11,25,1010,Baja
2017,1,11,2,30,0,0,23,0.12,8.2,94.47,25,1010,Baja
2017,1,11,3,30,0,0,22,0.12,7.9,93.83,24,1010,Baja
2017,1,11,4,30,0,0,22,0.12,7.5,92.7,24,1010,Baja
2017,1,11,5,30,0,0,22,0.12,7,91.95,24,1010,Baja
2017,1,11,6,30,0,0,22,0.12,6.8,92,24,1010,Baja
2017,1,11,7,30,58,599,22,0.12,6.7,86.23,25,1010,Media
2017,1,11,8,30,79,798,21,0.12,6.3,78.53,26,1010,MediaA
2017,1,11,9,30,90,890,21,0.12,6,71.17,27,1010,Alta
2017,1,11,10,30,110,915,20,0.12,6,69.21,28,1010,Alta
2017,1,11,11,30,117,932,20,0.12,5.9,64,28,1010,Alta
2017,1,11,12,30,120,930,20,0.12,5.8,63.32,29,1010,Alta
2017,1,11,13,30,126,897,20,0.12,5.6,59.65,29,1010,Alta
2017,1,11,14,30,117,855,20,0.12,5.6,60.48,29,1010,Alta
2017,1,11,15,30,103,774,20,0.12,5.9,65.2,28,1010,MediaA
2017,1,11,16,30,81,608,21,0.12,6.4,70.85,27,1010,MediaA
2017,1,11,17,30,36,203,22,0.12,7.2,79.33,26,1010,BajaM
2017,1,11,18,30,0,0,22,0.12,8,83.27,26,1010,Baja
2017,1,11,19,30,0,0,23,0.12,8.3,90.33,26,1010,Baja
2017,1,11,20,30,0,0,23,0.12,8.3,91.53,25,1010,Baja
2017,1,11,21,30,0,0,23,0.12,8.3,92.26,25,1010,Baja
2017,1,11,22,30,0,0,23,0.12,8.3,92.37,25,1010,Baja
2017,1,11,23,30,0,0,23,0.12,8.2,91.98,25,1010,Baja
2017,1,12,0,30,0,0,23,0.12,8,91.39,25,1010,Baja
2017,1,12,1,30,0,0,23,0.12,7.8,96.39,25,1010,Baja
2017,1,12,2,30,0,0,23,0.12,7.8,96.02,25,1010,Baja
2017,1,12,3,30,0,0,23,0.12,7.7,95.77,25,1010,Baja
2017,1,12,4,30,0,0,23,0.12,7.4,95.53,24,1010,Baja
2017,1,12,5,30,0,0,23,0.12,7.2,95.4,24,1010,Baja
2017,1,12,6,30,0,0,23,0.12,7.2,95.76,25,1010,Baja
2017,1,12,7,30,63,547,23,0.12,7.2,90.23,25,1010,Media
2017,1,12,8,30,86,753,22,0.12,6.6,83.21,26,1010,MediaA
2017,1,12,9,30,99,849,22,0.12,5.8,76.21,27,1010,Alta
2017,1,12,10,30,112,889,22,0.12,5.1,70.67,28,1010,Alta
2017,1,12,11,30,119,908,22,0.12,4.9,71.33,29,1010,Alta
2017,1,12,12,30,123,906,22,0.12,5,68.2,29,1010,Alta
2017,1,12,13,30,133,865,22,0.12,5.5,68.9,29,1010,Alta
2017,1,12,14,30,132,805,22,0.12,6.3,73.64,29,1010,Alta
2017,1,12,15,30,123,700,22,0.12,7.3,74.23,28,1010,MediaA
2017,1,12,16,30,99,508,23,0.12,8.2,79.73,27,1010,Media
2017,1,12,17,30,39,120,23,0.12,8.8,85.94,26,1010,Baja
2017,1,12,18,30,0,0,23,0.12,9.3,87.02,26,1010,Baja
2017,1,12,19,30,0,0,23,0.12,9.5,87.43,26,1010,Baja
2017,1,12,20,30,0,0,23,0.12,9.5,92.97,26,1010,Baja
2017,1,12,21,30,0,0,23,0.12,9.5,92.73,25,1010,Baja
2017,1,12,22,30,0,0,23,0.12,9.6,92.23,25,1010,Baja
2017,1,12,23,30,0,0,23,0.12,9.6,91.78,25,1010,Baja
2017,1,13,0,30,0,0,23,0.12,9.4,91.44,25,1010,Baja
2017,1,13,1,30,0,0,23,0.12,9.2,91.22,25,1010,Baja
2017,1,13,2,30,0,0,23,0.12,9,91.07,25,1010,Baja
2017,1,13,3,30,0,0,23,0.12,8.8,90.94,25,1010,Baja
2017,1,13,4,30,0,0,23,0.12,8.7,90.78,25,1010,Baja
2017,1,13,5,30,0,0,23,0.12,8.6,90.46,25,1010,Baja
2017,1,13,6,30,0,0,23,0.12,8.8,90.14,25,1010,Baja
2017,1,13,7,30,74,462,23,0.12,9.1,89.61,25,1010,Media
2017,1,13,8,30,104,684,22,0.12,9,83.35,26,1010,MediaA
2017,1,13,9,30,123,786,22,0.12,8.6,77.35,27,1010,MediaA
2017,1,13,10,30,125,858,22,0.12,8.2,72.2,28,1010,Alta
2017,1,13,11,30,141,865,22,0.12,8,71.77,28,1010,Alta
2017,1,13,12,30,157,844,22,0.12,8.1,71.8,28,1010,Alta
2017,1,13,13,30,159,815,22,0.12,8.3,71.72,28,1010,Alta
2017,1,13,14,30,153,758,22,0.12,8.8,75.89,28,1010,MediaA
2017,1,13,15,30,137,661,22,0.12,9.3,75.66,27,1010,MediaA
2017,1,13,16,30,105,484,22,0.12,9.5,79.99,26,1010,Media
2017,1,13,17,30,40,121,22,0.12,9.4,84.92,26,1010,Baja
2017,1,13,18,30,0,0,22,0.12,9.4,85.28,25,1010,Baja
2017,1,13,19,30,0,0,22,0.12,9.6,85.37,25,1010,Baja
2017,1,13,20,30,0,0,22,0.12,9.7,85.12,25,1010,Baja
2017,1,13,21,30,0,0,22,0.12,9.8,84.42,25,1010,Baja
2017,1,13,22,30,0,0,22,0.12,9.7,83.78,25,1010,Baja
2017,1,13,23,30,0,0,21,0.12,9.7,83.41,25,1010,Baja
2017,1,14,0,30,0,0,21,0.12,9.8,87.99,25,1010,Baja
2017,1,14,1,30,0,0,21,0.12,9.4,87.09,25,1010,Baja
2017,1,14,2,30,0,0,21,0.12,8.8,87.06,24,1010,Baja
2017,1,14,3,30,0,0,21,0.12,8.2,87.5,24,1010,Baja
2017,1,14,4,30,0,0,21,0.12,7.8,88.29,24,1010,Baja
2017,1,14,5,30,0,0,22,0.12,7.7,88.63,24,1010,Baja
2017,1,14,6,30,0,0,22,0.12,8,88.97,24,1010,Baja
2017,1,14,7,30,67,507,22,0.12,8.2,83.52,25,1010,Media
2017,1,14,8,30,90,732,21,0.12,8.2,82.2,26,1010,MediaA
2017,1,14,9,30,103,837,21,0.12,7.9,76.21,27,1010,Alta
2017,1,14,10,30,118,877,21,0.12,7.6,71.11,27,1010,Alta
2017,1,14,11,30,123,900,21,0.12,7.3,66.95,28,1010,Alta
2017,1,14,12,30,125,903,21,0.12,7.1,67.28,28,1010,Alta
2017,1,14,13,30,128,876,21,0.12,7.1,67.88,28,1010,Alta
2017,1,14,14,30,123,828,21,0.12,7.3,68.46,28,1010,Alta
2017,1,14,15,30,111,739,21,0.12,7.6,73.17,27,1010,MediaA
2017,1,14,16,30,89,568,21,0.12,8.1,78.58,26,1010,Media
2017,1,14,17,30,39,181,22,0.12,8.4,85.13,26,1010,Baja
2017,1,14,18,30,0,0,22,0.12,8.7,86.79,25,1010,Baja
2017,1,14,19,30,0,0,22,0.12,8.9,87.62,25,1010,Baja
2017,1,14,20,30,0,0,22,0.12,8.9,88.12,25,1010,Baja
2017,1,14,21,30,0,0,22,0.12,9.1,88.54,25,1010,Baja
2017,1,14,22,30,0,0,22,0.12,9.2,94.1,25,1010,Baja
2017,1,14,23,30,0,0,22,0.12,9.1,94.13,25,1010,Baja
2017,1,15,0,30,0,0,23,0.12,8.8,94.26,24,1010,Baja
2017,1,15,1,30,0,0,23,0.12,8.4,94.33,24,1010,Baja
2017,1,15,2,30,0,0,22,0.12,7.9,93.92,24,1010,Baja
2017,1,15,3,30,0,0,22,0.12,7.2,93.51,24,1010,Baja
2017,1,15,4,30,0,0,22,0.12,6.6,93.23,24,1010,Baja
2017,1,15,5,30,0,0,22,0.12,6.1,92.95,24,1010,Baja
2017,1,15,6,30,0,0,22,0.12,5.9,93.17,24,1010,Baja
2017,1,15,7,30,72,486,22,0.12,5.6,86.89,25,1010,Media
2017,1,15,8,30,97,719,22,0.12,5.1,78.94,26,1010,MediaA
2017,1,15,9,30,110,830,21,0.12,4.7,72.27,27,1010,Alta
2017,1,15,10,30,114,894,21,0.12,4.3,71.44,27,1010,Alta
2017,1,15,11,30,120,917,21,0.12,4.1,67.26,28,1010,Alta
2017,1,15,12,30,123,917,21,0.12,4.1,67.76,28,1010,Alta
2017,1,15,13,30,134,877,21,0.12,4.1,67.92,28,1010,Alta
2017,1,15,14,30,126,834,21,0.12,4.4,68.07,28,1010,Alta
2017,1,15,15,30,112,751,21,0.12,4.8,72.65,27,1010,MediaA
2017,1,15,16,30,88,587,21,0.12,5.2,77.76,27,1010,Media
2017,1,15,17,30,39,205,22,0.12,5.7,79.85,26,1010,BajaM
2017,1,15,18,30,0,0,22,0.12,6.3,87.97,25,1010,Baja
2017,1,15,19,30,0,0,23,0.12,7,89.57,25,1010,Baja
2017,1,15,20,30,0,0,23,0.12,7.5,90.86,25,1010,Baja
2017,1,15,21,30,0,0,23,0.12,7.6,91.79,25,1010,Baja
2017,1,15,22,30,0,0,23,0.12,7.6,97.7,25,1010,Baja
2017,1,15,23,30,0,0,23,0.12,7.5,97.49,25,1010,Baja
2017,1,16,0,30,0,0,23,0.12,7.3,97.18,24,1010,Baja
2017,1,16,1,30,0,0,23,0.12,7,96.82,24,1010,Baja
2017,1,16,2,30,0,0,23,0.12,6.5,96.42,24,1010,Baja
