Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units
2016,1,2,6,30,6,1,25,0.117,4.1,96.15,27,1010,Baja
2016,1,2,7,30,108,278,25,0.117,4.1,90.2,27,1010,BajaM
2016,1,2,8,30,155,524,24,0.117,4,81.41,28,1010,Media
2016,1,2,9,30,175,663,23,0.117,3.3,73.5,29,1010,MediaA
2016,1,2,10,30,192,724,23,0.117,2.2,68.84,30,1010,MediaA
2016,1,2,11,30,197,758,23,0.117,1.4,65.16,31,1010,MediaA
2016,1,2,12,30,392,371,22,0.117,1.6,62.13,31,1010,BajaM
2016,1,2,13,30,386,108,23,0.117,2.7,62.76,31,1000,Baja
2016,1,2,14,30,168,701,23,0.117,3.8,68.3,30,1000,MediaA
2016,1,2,15,30,149,590,23,0.117,4.8,73.66,30,1000,Media
2016,1,2,16,30,109,398,23,0.117,5.7,78.69,29,1000,BajaM
2016,1,2,17,30,29,50,24,0.117,6.2,79.83,28,1000,Baja
2016,1,2,18,30,0,0,24,0.117,6.5,86.41,27,1010,Baja
2016,1,2,19,30,0,0,24,0.117,6.5,87.96,27,1010,Baja
2016,1,2,20,30,0,0,25,0.117,6.3,89.02,27,1010,Baja
2016,1,2,21,30,0,0,25,0.117,6.1,90.31,27,1010,Baja
2016,1,2,22,30,0,0,25,0.117,5.9,91.36,27,1010,Baja
2016,1,2,23,30,0,0,25,0.117,5.8,97.46,27,1010,Baja
2016,1,3,0,30,0,0,25,0.117,5.6,97.49,27,1010,Baja
2016,1,3,1,30,0,0,25,0.117,5.4,97.24,26,1000,Baja
2016,1,3,2,30,0,0,25,0.117,5,97.07,26,1000,Baja
2016,1,3,3,30,0,0,25,0.117,4.4,96.82,26,1000,Baja
2016,1,3,4,30,0,0,25,0.117,3.9,96.3,26,1000,Baja
2016,1,3,5,30,0,0,25,0.117,3.5,95.04,26,1010,Baja
2016,1,3,6,30,11,29,24,0.117,3.5,93.38,27,1010,Baja
2016,1,3,7,30,70,508,24,0.117,3.9,80.55,28,1010,Media
2016,1,3,8,30,94,720,23,0.117,4.1,71.53,30,1010,MediaA
2016,1,3,9,30,108,819,22,0.117,3.4,65.83,31,1010,Alta
2016,1,3,10,30,122,859,23,0.117,2.3,63.18,31,1010,Alta
2016,1,3,11,30,129,877,23,0.117,1.5,60.31,32,1010,Alta
2016,1,3,12,30,133,873,22,0.117,1.6,57.68,32,1000,Alta
2016,1,3,13,30,143,828,22,0.117,2.7,56.8,32,1000,Alta
2016,1,3,14,30,142,762,23,0.117,3.8,63.22,31,1000,MediaA
2016,1,3,15,30,132,644,23,0.117,4.6,68.99,30,1000,MediaA
2016,1,3,16,30,101,441,23,0.117,5.4,74.26,29,1000,Media
2016,1,3,17,30,30,66,24,0.117,6.2,79.16,28,1000,Baja
2016,1,3,18,30,0,0,24,0.117,6.7,80.48,28,1010,Baja
2016,1,3,19,30,0,0,24,0.117,6.9,86.29,28,1010,Baja
2016,1,3,20,30,0,0,24,0.117,6.9,87.25,27,1010,Baja
2016,1,3,21,30,0,0,24,0.117,6.9,88.05,27,1010,Baja
2016,1,3,22,30,0,0,24,0.117,6.9,88.68,27,1010,Baja
2016,1,3,23,30,0,0,25,0.117,7,94.76,27,1010,Baja
2016,1,4,0,30,0,0,25,0.117,6.9,95.2,27,1010,Baja
2016,1,4,1,30,0,0,25,0.117,6.8,95.36,26,1010,Baja
2016,1,4,2,30,0,0,25,0.117,6.5,95.32,26,1000,Baja
2016,1,4,3,30,0,0,25,0.117,6,95.23,26,1000,Baja
2016,1,4,4,30,0,0,25,0.117,5,95.06,26,1010,Baja
2016,1,4,5,30,0,0,25,0.117,4.1,94.82,26,1010,Baja
2016,1,4,6,30,8,3,25,0.117,3.4,94.62,26,1010,Baja
2016,1,4,7,30,91,375,24,0.117,2.6,88.6,27,1010,BajaM
2016,1,4,8,30,126,612,24,0.117,1.9,82.41,28,1010,MediaA
2016,1,4,9,30,142,737,24,0.117,1.5,74.75,30,1010,MediaA
2016,1,4,10,30,149,804,24,0.117,1,70.67,31,1010,Alta
2016,1,4,11,30,157,826,23,0.117,0.9,66.2,31,1010,Alta
2016,1,4,12,30,163,818,23,0.117,1.3,62.37,32,1000,Alta
2016,1,4,13,30,217,694,24,0.117,1.9,68.32,31,1000,MediaA
2016,1,4,14,30,208,620,24,0.117,2.4,68.69,31,1000,MediaA
2016,1,4,15,30,181,504,24,0.117,2.8,72.11,30,1000,Media
2016,1,4,16,30,129,307,24,0.117,3.2,76.73,29,1010,BajaM
2016,1,4,17,30,28,21,24,0.117,3.6,81.86,28,1010,Baja
2016,1,4,18,30,0,0,24,0.117,4.2,83.09,28,1010,Baja
2016,1,4,19,30,0,0,25,0.117,4.8,89.03,28,1010,Baja
2016,1,4,20,30,0,0,25,0.117,5.4,89.34,27,1010,Baja
2016,1,4,21,30,0,0,25,0.117,5.6,89.26,27,1010,Baja
2016,1,4,22,30,0,0,25,0.117,5.8,89.19,27,1010,Baja
2016,1,4,23,30,0,0,25,0.117,5.9,89.46,27,1010,Baja
2016,1,5,0,30,0,0,25,0.117,5.9,95.08,27,1010,Baja
2016,1,5,1,30,0,0,25,0.117,6,95.34,27,1010,Baja
2016,1,5,2,30,0,0,25,0.117,6.1,95.58,26,1010,Baja
2016,1,5,3,30,0,0,25,0.117,6.2,95.72,26,1010,Baja
2016,1,5,4,30,0,0,25,0.117,6.3,95.65,26,1010,Baja
2016,1,5,5,30,0,0,25,0.117,6.4,95.49,26,1010,Baja
2016,1,5,6,30,4,0,25,0.117,6.5,95.23,27,1010,Baja
2016,1,5,7,30,112,236,25,0.117,6.4,89.38,27,1010,BajaM
2016,1,5,8,30,166,482,24,0.117,6.1,83.59,28,1010,Media
2016,1,5,9,30,190,624,24,0.117,5.6,78.01,29,1010,MediaA
2016,1,5,10,30,218,673,24,0.117,5,73.34,30,1010,MediaA
2016,1,5,11,30,221,715,24,0.117,4.6,73.65,31,1010,MediaA
2016,1,5,12,30,217,725,24,0.117,4.6,69.44,31,1010,MediaA
2016,1,5,13,30,219,688,24,0.117,4.9,73.59,31,1010,MediaA
2016,1,5,14,30,200,637,24,0.117,5.2,73.74,30,1000,MediaA
2016,1,5,15,30,168,541,24,0.117,5.5,78.18,30,1000,Media
2016,1,5,16,30,118,366,24,0.117,5.9,78.03,29,1010,BajaM
2016,1,5,17,30,31,49,24,0.117,6.3,82.57,28,1010,Baja
2016,1,5,18,30,0,0,24,0.117,6.8,88.37,28,1010,Baja
2016,1,5,19,30,0,0,25,0.117,7.2,89.06,27,1010,Baja
2016,1,5,20,30,0,0,25,0.117,7.3,89.24,27,1010,Baja
2016,1,5,21,30,0,0,25,0.117,7.4,89.32,27,1010,Baja
2016,1,5,22,30,0,0,25,0.117,7.6,89.36,27,1010,Baja
2016,1,5,23,30,0,0,25,0.117,7.9,89.47,27,1010,Baja
2016,1,6,0,30,0,0,25,0.117,8.2,95.03,27,1010,Baja
2016,1,6,1,30,0,0,25,0.117,8.3,94.96,27,1010,Baja
2016,1,6,2,30,0,0,25,0.117,8.4,94.66,26,1010,Baja
2016,1,6,3,30,0,0,25,0.117,8.3,94.35,26,1010,Baja
2016,1,6,4,30,0,0,24,0.117,8,94.21,26,1010,Baja
2016,1,6,5,30,0,0,24,0.117,7.8,94.14,26,1010,Baja
2016,1,6,6,30,5,0,24,0.117,7.7,94.05,27,1010,Baja
2016,1,6,7,30,105,278,24,0.117,7.5,88.38,27,1010,BajaM
2016,1,6,8,30,202,198,24,0.117,7,82.78,28,1010,Baja
2016,1,6,9,30,189,627,24,0.117,6.2,77.43,29,1010,MediaA
2016,1,6,10,30,274,576,24,0.117,5.2,72.67,30,1010,Media
2016,1,6,11,30,279,622,24,0.117,4.5,72.79,30,1010,MediaA
2016,1,6,12,30,269,644,24,0.117,4.3,68.31,31,1010,MediaA
2016,1,6,13,30,253,631,24,0.117,4.6,72.19,31,1010,MediaA
2016,1,6,14,30,230,579,24,0.117,5.1,72.26,30,1010,Media
2016,1,6,15,30,191,482,24,0.117,5.7,76.31,29,1010,Media
2016,1,6,16,30,132,306,24,0.117,6.4,80.16,29,1010,BajaM
2016,1,6,17,30,31,31,24,0.117,6.9,79.97,28,1010,Baja
2016,1,6,18,30,0,0,24,0.117,7.4,85.31,27,1010,Baja
2016,1,6,19,30,0,0,24,0.117,7.5,85.7,27,1010,Baja
2016,1,6,20,30,0,0,24,0.117,7.3,86.01,27,1010,Baja
2016,1,6,21,30,0,0,24,0.117,7.1,86.28,27,1010,Baja
2016,1,6,22,30,0,0,24,0.117,7,86.58,27,1010,Baja
2016,1,6,23,30,0,0,24,0.117,6.9,92.28,27,1010,Baja
2016,1,7,0,30,0,0,24,0.117,6.9,92.66,27,1010,Baja
2016,1,7,1,30,0,0,24,0.117,6.8,92.75,26,1010,Baja
2016,1,7,2,30,0,0,24,0.117,6.8,92.57,26,1010,Baja
2016,1,7,3,30,0,0,24,0.117,6.8,92.43,26,1010,Baja
2016,1,7,4,30,0,0,24,0.117,6.7,92.33,26,1010,Baja
2016,1,7,5,30,0,0,24,0.117,6.5,92.22,26,1010,Baja
2016,1,7,6,30,3,0,24,0.117,6.4,92.26,26,1010,Baja
2016,1,7,7,30,116,205,24,0.117,6,86.65,27,1010,BajaM
2016,1,7,8,30,192,408,24,0.117,5.5,81.06,28,1010,Media
2016,1,7,9,30,241,521,24,0.117,4.8,75.72,29,1010,Media
2016,1,7,10,30,246,628,24,0.117,4.3,76.32,30,1010,MediaA
2016,1,7,11,30,254,667,24,0.117,4.1,72.76,30,1010,MediaA
2016,1,7,12,30,248,682,24,0.117,4.5,72.57,30,1010,MediaA
2016,1,7,13,30,239,661,24,0.117,4.8,72.36,30,1010,MediaA
2016,1,7,14,30,209,627,24,0.117,5.1,76.34,30,1010,MediaA
2016,1,7,15,30,171,548,24,0.117,5.3,75.77,29,1010,Media
2016,1,7,16,30,119,380,24,0.117,5.6,79.61,28,1010,BajaM
2016,1,7,17,30,34,59,24,0.117,6,84.37,28,1010,Baja
2016,1,7,18,30,0,0,24,0.117,6.4,85.24,27,1010,Baja
2016,1,7,19,30,0,0,24,0.117,6.6,85.89,27,1010,Baja
2016,1,7,20,30,0,0,24,0.117,6.6,86.29,27,1010,Baja
2016,1,7,21,30,0,0,24,0.117,6.5,86.73,27,1010,Baja
2016,1,7,22,30,0,0,24,0.117,6.4,87.01,27,1010,Baja
2016,1,7,23,30,0,0,24,0.117,6.4,92.48,27,1010,Baja
2016,1,8,0,30,0,0,24,0.117,6.5,92.67,27,1010,Baja
2016,1,8,1,30,0,0,24,0.117,6.6,92.8,27,1010,Baja
2016,1,8,2,30,0,0,24,0.117,6.7,92.74,26,1010,Baja
2016,1,8,3,30,0,0,24,0.117,6.8,92.51,26,1010,Baja
2016,1,8,4,30,0,0,24,0.117,6.8,92.19,26,1010,Baja
2016,1,8,5,30,0,0,24,0.117,7,91.86,26,1010,Baja
2016,1,8,6,30,0,0,24,0.117,7.2,91.49,26,1010,Baja
2016,1,8,7,30,95,345,24,0.117,7.3,85.54,27,1010,BajaM
2016,1,8,8,30,139,576,24,0.117,6.9,79.87,28,1010,Media
2016,1,8,9,30,164,696,23,0.117,6.2,74.41,29,1010,MediaA
2016,1,8,10,30,205,710,23,0.117,5.2,70,30,1010,MediaA
2016,1,8,11,30,214,739,24,0.117,4.6,70.54,31,1010,MediaA
2016,1,8,12,30,215,743,24,0.117,4.5,66.42,31,1010,MediaA
2016,1,8,13,30,245,659,23,0.117,4.8,70.04,31,1010,MediaA
2016,1,8,14,30,221,611,23,0.117,5.2,70.07,30,1000,MediaA
2016,1,8,15,30,183,522,23,0.117,5.7,74.2,30,1000,Media
2016,1,8,16,30,127,355,23,0.117,6.1,73.81,29,1000,BajaM
2016,1,8,17,30,35,53,23,0.117,6.6,78.08,28,1010,Baja
2016,1,8,18,30,0,0,23,0.117,7,83.4,27,1010,Baja
2016,1,8,19,30,0,0,24,0.117,7.4,84.02,27,1010,Baja
2016,1,8,20,30,0,0,24,0.117,7.5,84.54,27,1010,Baja
2016,1,8,21,30,0,0,24,0.117,7.5,85.08,27,1010,Baja
2016,1,8,22,30,0,0,24,0.117,7.6,90.58,27,1010,Baja
2016,1,8,23,30,0,0,24,0.117,7.8,90.81,27,1010,Baja
2016,1,9,0,30,0,0,24,0.117,7.9,90.93,27,1010,Baja
2016,1,9,1,30,0,0,24,0.117,7.9,91.11,26,1010,Baja
2016,1,9,2,30,0,0,24,0.117,7.9,91.18,26,1010,Baja
2016,1,9,3,30,0,0,24,0.117,7.8,91.01,26,1010,Baja
2016,1,9,4,30,0,0,24,0.117,7.5,90.59,26,1010,Baja
2016,1,9,5,30,0,0,24,0.117,7.2,90.16,26,1010,Baja
2016,1,9,6,30,0,0,24,0.117,6.8,89.78,26,1010,Baja
2016,1,9,7,30,100,312,24,0.117,6.1,83.9,27,1010,BajaM
2016,1,9,8,30,150,541,23,0.117,5.2,77.97,28,1010,Media
2016,1,9,9,30,178,663,23,0.117,4.1,72.35,29,1010,MediaA
2016,1,9,10,30,224,677,23,0.117,3.2,69.44,30,1010,MediaA
2016,1,9,11,30,231,715,23,0.117,2.8,68.4,31,1010,MediaA
2016,1,9,12,30,227,727,23,0.117,2.8,64.08,31,1010,MediaA
2016,1,9,13,30,220,704,23,0.117,3.3,65.2,31,1010,MediaA
2016,1,9,14,30,199,660,23,0.117,3.8,69.68,30,1000,MediaA
2016,1,9,15,30,166,572,23,0.117,4.2,69.69,30,1000,Media
2016,1,9,16,30,119,400,23,0.117,4.7,73.58,29,1010,BajaM
2016,1,9,17,30,36,73,23,0.117,5.3,77.39,28,1010,Baja
2016,1,9,18,30,0,0,23,0.117,6,77.17,28,1010,Baja
2016,1,9,19,30,0,0,23,0.12,6.4,82.28,27,1010,Baja
2016,1,9,20,30,0,0,23,0.12,6.5,82.6,27,1010,Baja
2016,1,9,21,30,0,0,23,0.12,6.6,82.97,27,1010,Baja
2016,1,9,22,30,0,0,23,0.12,6.7,88.5,27,1010,Baja
2016,1,9,23,30,0,0,24,0.12,6.9,89.09,27,1010,Baja
2016,1,10,0,30,0,0,24,0.12,7.1,89.76,26,1010,Baja
2016,1,10,1,30,0,0,24,0.12,7.2,90.33,26,1010,Baja
2016,1,10,2,30,0,0,24,0.12,7.2,90.32,26,1010,Baja
2016,1,10,3,30,0,0,24,0.12,7.2,90.01,26,1010,Baja
2016,1,10,4,30,0,0,24,0.12,7,89.49,26,1010,Baja
2016,1,10,5,30,0,0,24,0.12,6.7,88.86,26,1010,Baja
2016,1,10,6,30,0,0,23,0.12,6.5,88.33,26,1010,Baja
2016,1,10,7,30,97,334,23,0.12,6,82.48,27,1010,BajaM
2016,1,10,8,30,147,554,23,0.12,5.2,81.17,28,1010,Media
2016,1,10,9,30,178,665,23,0.12,4.1,75.02,29,1010,MediaA
2016,1,10,10,30,221,683,23,0.12,3.3,71,29,1010,MediaA
2016,1,10,11,30,233,711,23,0.12,3.1,67.27,30,1010,MediaA
2016,1,10,12,30,236,713,23,0.12,3.7,68.14,30,1010,MediaA
2016,1,10,13,30,250,654,23,0.12,4.5,68.6,30,1010,MediaA
2016,1,10,14,30,332,157,23,0.12,5.4,72.6,30,1010,Baja
2016,1,10,15,30,176,546,23,0.12,6.1,72.04,29,1010,Media
2016,1,10,16,30,122,388,23,0.12,6.7,75.76,28,1010,BajaM
2016,1,10,17,30,37,70,23,0.12,7.1,80.57,28,1010,Baja
2016,1,10,18,30,0,0,23,0.12,7.4,81.27,27,1010,Baja
2016,1,10,19,30,0,0,23,0.12,7.6,81.68,27,1010,Baja
2016,1,10,20,30,0,0,23,0.12,7.5,86.96,27,1010,Baja
2016,1,10,21,30,0,0,23,0.12,7.3,87.37,27,1010,Baja
2016,1,10,22,30,0,0,23,0.12,7.1,88.06,26,1010,Baja
2016,1,10,23,30,0,0,24,0.12,6.8,88.92,26,1010,Baja
2016,1,11,0,30,0,0,24,0.12,6.7,89.69,26,1010,Baja
2016,1,11,1,30,0,0,24,0.12,6.8,90.23,26,1010,Baja
2016,1,11,2,30,0,0,24,0.12,7.1,90.67,26,1010,Baja
2016,1,11,3,30,0,0,24,0.12,7.1,91.1,26,1010,Baja
2016,1,11,4,30,0,0,24,0.12,7,91.27,26,1010,Baja
2016,1,11,5,30,0,0,24,0.12,6.9,91.26,26,1010,Baja
2016,1,11,6,30,0,0,24,0.12,7,91.12,26,1010,Baja
2016,1,11,7,30,98,319,24,0.12,7.1,85.23,27,1010,BajaM
2016,1,11,8,30,199,86,24,0.12,6.9,79.17,28,1010,Baja
2016,1,11,9,30,170,679,23,0.12,6.5,73.58,29,1010,MediaA
2016,1,11,10,30,180,753,23,0.12,6.1,72.52,30,1010,MediaA
2016,1,11,11,30,186,785,23,0.12,5.9,68.43,30,1010,MediaA
2016,1,11,12,30,184,793,23,0.12,6,68.19,30,1010,MediaA
2016,1,11,13,30,209,721,23,0.12,6.1,67.62,30,1010,MediaA
2016,1,11,14,30,189,677,23,0.12,6.4,67.21,30,1010,MediaA
2016,1,11,15,30,157,597,23,0.12,6.6,70.99,29,1010,Media
2016,1,11,16,30,111,437,23,0.12,6.7,75.42,29,1010,Media
2016,1,11,17,30,37,108,23,0.12,6.8,76.37,28,1010,Baja
2016,1,11,18,30,0,0,23,0.12,6.8,82.97,28,1010,Baja
2016,1,11,19,30,0,0,24,0.12,6.5,84.55,27,1010,Baja
2016,1,11,20,30,0,0,24,0.12,6,85.86,27,1010,Baja
2016,1,11,21,30,0,0,24,0.12,5.6,86.88,27,1010,Baja
2016,1,11,22,30,0,0,24,0.12,5.2,87.67,27,1010,Baja
2016,1,11,23,30,0,0,24,0.12,5,93.55,27,1010,Baja
2016,1,12,0,30,0,0,24,0.12,4.8,94.06,27,1010,Baja
2016,1,12,1,30,0,0,25,0.12,4.6,94.59,27,1010,Baja
2016,1,12,2,30,0,0,25,0.12,4.5,94.92,27,1010,Baja
2016,1,12,3,30,0,0,25,0.12,4.2,95,27,1010,Baja
2016,1,12,4,30,0,0,25,0.12,3.8,94.76,27,1010,Baja
2016,1,12,5,30,0,0,25,0.12,3.4,94.38,27,1010,Baja
2016,1,12,6,30,0,0,24,0.12,3.1,94.09,27,1010,Baja
2016,1,12,7,30,103,278,24,0.12,2.6,87.54,28,1010,BajaM
2016,1,12,8,30,155,521,24,0.12,1.9,74.85,29,1010,Media
2016,1,12,9,30,180,654,24,0.12,1.4,70.38,30,1010,MediaA
2016,1,12,10,30,353,353,23,0.12,1.1,69.18,31,1010,BajaM
2016,1,12,11,30,242,695,23,0.12,1.3,63.58,31,1010,MediaA
2016,1,12,12,30,248,692,23,0.12,2.2,62.85,31,1010,MediaA
2016,1,12,13,30,222,702,23,0.12,3.4,63.4,31,1010,MediaA
2016,1,12,14,30,326,260,23,0.12,4.5,67.62,30,1010,BajaM
2016,1,12,15,30,179,542,23,0.12,5.4,71.63,30,1010,Media
2016,1,12,16,30,128,369,23,0.12,6.1,70.91,29,1010,BajaM
2016,1,12,17,30,38,69,23,0.12,6.9,74.8,28,1010,Baja
2016,1,12,18,30,0,0,23,0.12,7.5,80.06,27,1010,Baja
2016,1,12,19,30,0,0,23,0.12,7.7,81.04,27,1010,Baja
2016,1,12,20,30,0,0,23,0.12,7.7,82.15,27,1010,Baja
2016,1,12,21,30,0,0,23,0.12,7.9,82.84,27,1010,Baja
2016,1,12,22,30,0,0,23,0.12,8.2,88.25,27,1010,Baja
2016,1,12,23,30,0,0,23,0.12,8.5,88.42,26,1010,Baja
2016,1,13,0,30,0,0,23,0.12,8.7,88.36,26,1010,Baja
2016,1,13,1,30,0,0,23,0.12,8.8,88.21,26,1010,Baja
2016,1,13,2,30,0,0,23,0.12,8.8,87.91,26,1010,Baja
2016,1,13,3,30,0,0,23,0.12,8.7,87.23,26,1010,Baja
2016,1,13,4,30,0,0,23,0.12,8.6,86.36,26,1010,Baja
2016,1,13,5,30,0,0,23,0.12,8.4,85.51,26,1010,Baja
2016,1,13,6,30,0,0,23,0.12,8.2,84.85,26,1010,Baja
2016,1,13,7,30,90,366,22,0.12,7.8,83.56,27,1010,BajaM
2016,1,13,8,30,134,591,22,0.12,7.2,77.1,28,1010,Media
2016,1,13,9,30,160,705,22,0.12,6.3,66.7,29,1010,MediaA
2016,1,13,10,30,156,802,21,0.12,5.2,61.99,30,1010,Alta
2016,1,13,11,30,163,828,22,0.12,4.5,63.43,30,1010,Alta
2016,1,13,12,30,166,830,22,0.12,4.5,59.37,31,1010,Alta
2016,1,13,13,30,207,731,22,0.12,4.7,62.63,31,1010,MediaA
2016,1,13,14,30,193,678,22,0.12,5.1,62.55,30,1010,MediaA
2016,1,13,15,30,166,582,21,0.12,5.6,65.94,30,1010,Media
2016,1,13,16,30,119,414,21,0.12,6.2,69.1,29,1010,Media
2016,1,13,17,30,38,104,21,0.12,6.9,69.04,28,1010,Baja
2016,1,13,18,30,0,0,22,0.12,7.5,74.52,27,1010,Baja
2016,1,13,19,30,0,0,22,0.12,7.8,75.67,27,1010,Baja
2016,1,13,20,30,0,0,22,0.12,7.9,76.91,27,1010,Baja
2016,1,13,21,30,0,0,22,0.12,7.9,78.08,27,1010,Baja
2016,1,13,22,30,0,0,23,0.12,7.9,84.09,27,1010,Baja
2016,1,13,23,30,0,0,23,0.12,7.9,85.28,27,1010,Baja
2016,1,14,0,30,0,0,23,0.12,7.8,86.32,26,1010,Baja
2016,1,14,1,30,0,0,23,0.12,7.7,86.99,26,1010,Baja
2016,1,14,2,30,0,0,23,0.12,7.5,87.35,26,1010,Baja
2016,1,14,3,30,0,0,23,0.12,7.2,87.48,26,1010,Baja
2016,1,14,4,30,0,0,23,0.12,6.7,87.42,26,1010,Baja
2016,1,14,5,30,0,0,23,0.12,6.3,87.1,26,1010,Baja
2016,1,14,6,30,0,0,23,0.12,6.1,87.02,26,1010,Baja
2016,1,14,7,30,91,343,23,0.12,5.6,80.8,27,1010,BajaM
2016,1,14,8,30,136,581,22,0.12,4.6,72.99,28,1010,Media
2016,1,14,9,30,157,707,21,0.12,3.5,64.74,29,1010,MediaA
2016,1,14,10,30,143,824,21,0.12,2.5,61.75,30,1010,Alta
2016,1,14,11,30,148,853,21,0.12,1.8,56.86,31,1010,Alta
2016,1,14,12,30,148,858,20,0.12,1.8,51.75,32,1010,Alta
2016,1,14,13,30,177,779,21,0.12,2.5,55.57,32,1010,MediaA
2016,1,14,14,30,326,275,21,0.12,3.4,58,31,1010,BajaM
2016,1,14,15,30,148,627,22,0.12,4.1,62.92,30,1010,MediaA
2016,1,14,16,30,111,448,22,0.12,5,67.6,29,1010,Media
2016,1,14,17,30,39,111,22,0.12,6,72.17,28,1010,Baja
2016,1,14,18,30,0,0,22,0.12,6.9,73.31,28,1010,Baja
2016,1,14,19,30,0,0,23,0.12,7.2,79.84,27,1010,Baja
2016,1,14,20,30,0,0,23,0.12,7.2,81.56,27,1010,Baja
2016,1,14,21,30,0,0,23,0.12,7,82.89,27,1010,Baja
2016,1,14,22,30,0,0,24,0.12,7,89.33,27,1010,Baja
2016,1,14,23,30,0,0,24,0.12,7.1,90.13,26,1010,Baja
2016,1,15,0,30,0,0,24,0.12,7,90.35,26,1010,Baja
2016,1,15,1,30,0,0,24,0.12,6.7,90.42,26,1010,Baja
2016,1,15,2,30,0,0,24,0.12,6.1,90.38,26,1010,Baja
2016,1,15,3,30,0,0,24,0.12,5.3,90.06,26,1010,Baja
2016,1,15,4,30,0,0,24,0.12,4.5,89.44,26,1010,Baja
2016,1,15,5,30,0,0,24,0.12,3.9,88.92,26,1010,Baja
2016,1,15,6,30,0,0,23,0.12,3.7,88.71,26,1010,Baja
2016,1,15,7,30,79,437,23,0.12,3.7,82.76,27,1010,Media
2016,1,15,8,30,111,670,23,0.12,3.9,74.73,29,1010,MediaA
2016,1,15,9,30,128,786,22,0.12,3.6,63.23,30,1010,MediaA
2016,1,15,10,30,160,803,22,0.12,2.7,59.37,31,1010,Alta
2016,1,15,11,30,165,835,22,0.12,1.6,60.42,31,1010,Alta
2016,1,15,12,30,163,844,21,0.12,1.3,54.26,32,1010,Alta
2016,1,15,13,30,199,750,20,0.12,2.1,51.97,32,1000,MediaA
2016,1,15,14,30,184,700,21,0.12,3.1,58.09,31,1000,MediaA
2016,1,15,15,30,159,605,22,0.12,4,64.13,30,1000,MediaA
2016,1,15,16,30,117,431,22,0.12,4.8,69.38,29,1000,Media
2016,1,15,17,30,39,109,23,0.12,5.6,74.44,28,1000,Baja
2016,1,15,18,30,0,0,23,0.12,6,76.27,28,1010,Baja
2016,1,15,19,30,0,0,23,0.12,6.3,82.45,27,1010,Baja
2016,1,15,20,30,0,0,23,0.12,6.5,83.16,27,1010,Baja
2016,1,15,21,30,0,0,24,0.12,6.6,83.78,27,1010,Baja
2016,1,15,22,30,0,0,24,0.12,6.8,84.86,27,1010,Baja
2016,1,15,23,30,0,0,24,0.12,7,90.95,27,1010,Baja
2016,1,16,0,30,0,0,24,0.12,7.3,91.43,26,1000,Baja
