Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units
2019,1,2,3,30,0,0,22.9,0.17,8,87.26,25.2,1008,Baja
2019,1,2,4,30,0,0,22.9,0.17,7.7,87.42,25.1,1009,Baja
2019,1,2,5,30,0,0,22.8,0.17,7.4,87.23,25.1,1010,Baja
2019,1,2,6,30,16,43,22.8,0.17,7.4,85.07,25.5,1011,Baja
2019,1,2,7,30,81,472,22.7,0.17,7.4,79.58,26.5,1011,Media
2019,1,2,8,30,110,694,22.4,0.17,7.1,73.37,27.6,1012,MediaA
2019,1,2,9,30,121,810,21.9,0.17,6.5,66.33,28.8,1011,Alta
2019,1,2,10,30,126,874,21.6,0.17,5.7,61.61,29.8,1011,Alta
2019,1,2,11,30,130,898,21.9,0.17,5,60.18,30.5,1010,Alta
2019,1,2,12,30,128,903,22,0.17,4.6,59.19,30.9,1008,Alta
2019,1,2,13,30,123,885,22,0.17,4.6,58.92,31,1007,Alta
2019,1,2,14,30,119,829,22.1,0.17,4.9,59.77,30.8,1007,Alta
2019,1,2,15,30,110,728,22.2,0.17,5.7,62.37,30.2,1007,MediaA
2019,1,2,16,30,86,541,22.4,0.17,6.6,67.76,29,1008,Media
2019,1,2,17,30,33,132,22.7,0.17,7.4,74.35,27.7,1008,Baja
2019,1,2,18,30,0,0,23,0.17,7.6,78.51,27.1,1009,Baja
2019,1,2,19,30,0,0,23.2,0.16,7.6,81.46,26.6,1009,Baja
2019,1,2,20,30,0,0,23.3,0.16,7.2,82.87,26.4,1009,Baja
2019,1,2,21,30,0,0,23.3,0.16,6.6,84.22,26.2,1009,Baja
2019,1,2,22,30,0,0,23.4,0.16,6,85.75,26,1009,Baja
2019,1,2,23,30,0,0,23.5,0.16,5.6,87.59,25.7,1009,Baja
2019,1,3,0,30,0,0,23.4,0.16,5.3,87.79,25.6,1009,Baja
2019,1,3,1,30,0,0,23.4,0.16,4.9,88.49,25.4,1009,Baja
2019,1,3,2,30,0,0,23.3,0.16,4.6,88.58,25.3,1009,Baja
2019,1,3,3,30,0,0,23.2,0.16,4.4,88.23,25.3,1009,Baja
2019,1,3,4,30,0,0,23.2,0.16,4.1,88.66,25.2,1010,Baja
2019,1,3,5,30,0,0,23.2,0.16,3.9,88.49,25.2,1010,Baja
2019,1,3,6,30,15,62,23.3,0.16,3.9,86.52,25.7,1012,Baja
2019,1,3,7,30,72,517,23.1,0.16,3.9,80.27,26.8,1012,Media
2019,1,3,8,30,97,725,22.6,0.16,3.7,72.48,28,1013,MediaA
2019,1,3,9,30,108,831,22.2,0.16,3.5,66.6,29.1,1012,Alta
2019,1,3,10,30,109,893,22.2,0.16,3,63.11,30,1012,Alta
2019,1,3,11,30,114,914,22.4,0.16,2.8,61.4,30.7,1011,Alta
2019,1,3,12,30,119,909,22.3,0.16,3,59.81,31,1010,Alta
2019,1,3,13,30,122,876,22.3,0.16,3.7,60.01,31,1009,Alta
2019,1,3,14,30,117,825,22.4,0.16,4.5,61.83,30.6,1009,Alta
2019,1,3,15,30,106,732,22.6,0.16,5.5,65.35,29.8,1009,MediaA
2019,1,3,16,30,82,554,22.8,0.16,6.4,70.3,28.7,1010,Media
2019,1,3,17,30,32,151,23.1,0.16,6.9,76.59,27.6,1010,Baja
2019,1,3,18,30,0,0,23.6,0.16,7.1,81.39,27.1,1011,Baja
2019,1,3,19,30,0,0,24,0.16,7.3,85.54,26.6,1012,Baja
2019,1,3,20,30,0,0,24.2,0.16,7.3,87.55,26.4,1012,Baja
2019,1,3,21,30,0,0,24.2,0.16,7.3,88.27,26.3,1012,Baja
2019,1,3,22,30,0,0,24.2,0.16,7.2,88.56,26.2,1011,Baja
2019,1,3,23,30,0,0,24.2,0.16,7,89.61,26,1011,Baja
2019,1,4,0,30,0,0,24.1,0.16,6.7,90.59,25.8,1010,Baja
2019,1,4,1,30,0,0,24.1,0.16,6.4,91.6,25.6,1010,Baja
2019,1,4,2,30,0,0,24.1,0.16,6,92.09,25.5,1010,Baja
2019,1,4,3,30,0,0,24.1,0.16,5.4,93.16,25.3,1010,Baja
2019,1,4,4,30,0,0,24.1,0.16,4.7,93.56,25.2,1010,Baja
2019,1,4,5,30,0,0,24.1,0.16,4,93.45,25.2,1011,Baja
2019,1,4,6,30,14,59,24.1,0.16,3.6,90.07,25.9,1012,Baja
2019,1,4,7,30,71,518,24.1,0.16,3.3,84.34,27,1013,Media
2019,1,4,8,30,94,730,23.8,0.16,3.1,76.11,28.4,1013,MediaA
2019,1,4,9,30,109,826,23,0.16,2.8,67.1,29.8,1013,Alta
2019,1,4,10,30,121,871,22.9,0.16,2.1,62.57,30.9,1012,Alta
2019,1,4,11,30,124,896,22.8,0.16,1.4,58.85,31.8,1011,Alta
2019,1,4,12,30,122,902,22,0.16,1.2,54.42,32.4,1010,Alta
2019,1,4,13,30,116,889,21.7,0.16,1.9,53.39,32.4,1009,Alta
2019,1,4,14,30,110,843,22.1,0.16,3.2,56.58,31.8,1009,Alta
2019,1,4,15,30,98,757,22.6,0.16,4.4,61.25,30.9,1009,MediaA
2019,1,4,16,30,78,587,23.1,0.16,5.4,68.33,29.5,1009,Media
2019,1,4,17,30,33,182,23.4,0.16,6,75.19,28.2,1010,Baja
2019,1,4,18,30,0,0,23.8,0.16,6.1,79.37,27.7,1010,Baja
2019,1,4,19,30,0,0,24,0.16,6.1,83.62,27,1011,Baja
2019,1,4,20,30,0,0,24.1,0.16,5.9,85.9,26.7,1011,Baja
2019,1,4,21,30,0,0,24.3,0.16,5.7,87.58,26.5,1011,Baja
2019,1,4,22,30,0,0,24.4,0.16,5.5,89.2,26.3,1011,Baja
2019,1,4,23,30,0,0,24.5,0.16,5.4,90.7,26.1,1011,Baja
2019,1,5,0,30,0,0,24.5,0.16,5.5,91.41,26,1010,Baja
2019,1,5,1,30,0,0,24.5,0.16,5.3,92.07,25.9,1010,Baja
2019,1,5,2,30,0,0,24.5,0.16,5,92.58,25.8,1010,Baja
2019,1,5,3,30,0,0,24.5,0.16,4.4,92.43,25.8,1010,Baja
2019,1,5,4,30,0,0,24.4,0.16,3.7,92.54,25.7,1010,Baja
2019,1,5,5,30,0,0,24.3,0.16,3,91.54,25.8,1011,Baja
2019,1,5,6,30,14,40,24.4,0.16,2.6,89.38,26.3,1012,Baja
2019,1,5,7,30,78,472,24.5,0.16,2.3,84.53,27.3,1013,Media
2019,1,5,8,30,105,692,24.2,0.16,2.3,76.52,28.7,1013,MediaA
2019,1,5,9,30,118,804,23.6,0.16,2.4,68.85,29.9,1013,Alta
2019,1,5,10,30,122,866,23.6,0.16,2.6,65.37,30.8,1013,Alta
2019,1,5,11,30,131,884,23.1,0.16,3,61.98,31.3,1012,Alta
2019,1,5,12,30,138,876,23.1,0.16,3.8,61.8,31.3,1011,Alta
2019,1,5,13,30,145,839,23.3,0.16,4.6,63.53,31,1010,Alta
2019,1,5,14,30,139,784,23.3,0.16,5.4,66.01,30.4,1010,MediaA
2019,1,5,15,30,123,688,23.4,0.16,6.1,69.2,29.6,1010,MediaA
2019,1,5,16,30,94,509,23.4,0.16,6.6,73.35,28.6,1010,Media
2019,1,5,17,30,36,122,23.6,0.16,7,78.81,27.6,1011,Baja
2019,1,5,18,30,0,0,23.9,0.16,7.1,82.79,27.1,1012,Baja
2019,1,5,19,30,0,0,24.1,0.16,7.5,86.9,26.5,1013,Baja
2019,1,5,20,30,0,0,24.3,0.16,7.8,88.64,26.3,1013,Baja
2019,1,5,21,30,0,0,24.3,0.16,8.3,89.83,26.1,1013,Baja
2019,1,5,22,30,0,0,24.3,0.16,8.8,90.12,26,1013,Baja
2019,1,5,23,30,0,0,24.2,0.16,9.3,90.25,25.9,1012,Baja
2019,1,6,0,30,0,0,24.2,0.16,9.5,90.64,25.8,1012,Baja
2019,1,6,1,30,0,0,24.1,0.16,9.4,90.93,25.7,1011,Baja
2019,1,6,2,30,0,0,24.1,0.16,9.2,90.96,25.7,1011,Baja
2019,1,6,3,30,0,0,24.1,0.16,8.9,91.38,25.6,1011,Baja
2019,1,6,4,30,0,0,24.1,0.16,8.3,91.31,25.6,1012,Baja
2019,1,6,5,30,0,0,24,0.16,7.8,91.13,25.6,1012,Baja
2019,1,6,6,30,12,14,24.1,0.16,7.4,89.03,26,1013,Baja
2019,1,6,7,30,96,254,24,0.16,6.8,84.71,26.8,1013,BajaM
2019,1,6,8,30,140,558,23.9,0.16,6,79.79,27.7,1014,Media
2019,1,6,9,30,153,717,23.7,0.16,5.1,74.12,28.8,1014,MediaA
2019,1,6,10,30,159,791,23.7,0.16,4.3,70.73,29.6,1013,MediaA
2019,1,6,11,30,165,819,23.7,0.16,4.1,68.96,30,1012,Alta
2019,1,6,12,30,174,809,23.6,0.16,4.4,68.41,30.1,1011,Alta
2019,1,6,13,30,183,763,23.7,0.16,5.1,69.78,29.8,1011,MediaA
2019,1,6,14,30,170,713,23.6,0.16,5.9,71.21,29.4,1010,MediaA
2019,1,6,15,30,144,626,23.5,0.16,6.7,73.09,28.8,1011,MediaA
2019,1,6,16,30,105,458,23.4,0.16,7.4,76.59,27.9,1011,Media
2019,1,6,17,30,37,101,23.5,0.16,7.8,81.15,27,1012,Baja
2019,1,6,18,30,0,0,23.6,0.16,7.9,83.27,26.7,1012,Baja
2019,1,6,19,30,0,0,23.8,0.17,8,86.26,26.3,1014,Baja
2019,1,6,20,30,0,0,24,0.17,8.1,87.79,26.2,1014,Baja
2019,1,6,21,30,0,0,24.2,0.17,8.3,89.11,26.1,1014,Baja
2019,1,6,22,30,0,0,24.2,0.17,8.6,89.85,26,1013,Baja
2019,1,6,23,30,0,0,24.2,0.17,8.8,90.38,25.9,1013,Baja
2019,1,7,0,30,0,0,24.1,0.17,8.9,90.38,25.8,1012,Baja
2019,1,7,1,30,0,0,23.9,0.17,8.9,90.04,25.7,1011,Baja
2019,1,7,2,30,0,0,23.9,0.17,8.7,89.9,25.7,1011,Baja
2019,1,7,3,30,0,0,23.9,0.17,8,90.47,25.6,1012,Baja
2019,1,7,4,30,0,0,23.9,0.17,7.1,90.96,25.5,1012,Baja
2019,1,7,5,30,0,0,23.9,0.17,6.3,90.95,25.5,1013,Baja
2019,1,7,6,30,12,26,23.9,0.17,5.9,88.19,26,1014,Baja
2019,1,7,7,30,86,390,23.7,0.17,5.2,83.05,26.8,1014,BajaM
2019,1,7,8,30,165,423,23.4,0.17,4.3,76.08,28,1015,Media
2019,1,7,9,30,218,527,23,0.17,3.2,69.42,29.2,1015,Media
2019,1,7,10,30,166,780,23.3,0.17,2,67.04,30.1,1014,MediaA
2019,1,7,11,30,218,725,23.2,0.17,1.3,64.43,30.7,1013,MediaA
2019,1,7,12,30,178,805,23.2,0.17,1.5,63.81,30.8,1012,Alta
2019,1,7,13,30,181,770,23.4,0.17,2.4,65.86,30.5,1012,MediaA
2019,1,7,14,30,168,719,23.5,0.17,3.2,68.23,30,1011,MediaA
2019,1,7,15,30,165,535,23.6,0.17,3.9,70.94,29.4,1012,Media
2019,1,7,16,30,110,400,23.5,0.17,4.7,74.01,28.6,1012,BajaM
2019,1,7,17,30,37,103,23.4,0.17,5.5,77.6,27.7,1013,Baja
2019,1,7,18,30,0,0,23.5,0.17,5.8,79.71,27.3,1013,Baja
2019,1,7,19,30,0,0,23.5,0.17,6.5,82.64,26.7,1014,Baja
2019,1,7,20,30,0,0,23.5,0.17,6.8,84.18,26.4,1014,Baja
2019,1,7,21,30,0,0,23.6,0.17,6.9,85.66,26.2,1014,Baja
2019,1,7,22,30,0,0,23.7,0.17,7,86.86,26.1,1014,Baja
2019,1,7,23,30,0,0,23.8,0.17,7,87.84,26,1013,Baja
2019,1,8,0,30,0,0,23.9,0.17,7,88.79,25.9,1013,Baja
2019,1,8,1,30,0,0,24,0.17,7,89.64,25.8,1012,Baja
2019,1,8,2,30,0,0,24,0.17,6.7,90.62,25.7,1012,Baja
2019,1,8,3,30,0,0,24.1,0.17,6.4,90.9,25.7,1012,Baja
2019,1,8,4,30,0,0,24.1,0.17,6,91,25.7,1013,Baja
2019,1,8,5,30,0,0,24.1,0.17,5.6,90.3,25.8,1013,Baja
2019,1,8,6,30,11,13,24.1,0.17,5.6,88.41,26.2,1014,Baja
2019,1,8,7,30,97,325,24,0.17,5.6,84.34,26.9,1015,BajaM
2019,1,8,8,30,140,572,23.9,0.17,5.1,79.71,27.7,1015,Media
2019,1,8,9,30,165,691,23.6,0.17,4.5,73.8,28.7,1015,MediaA
2019,1,8,10,30,179,755,23.2,0.17,3.9,69.01,29.5,1015,MediaA
2019,1,8,11,30,185,787,23.3,0.17,3.6,67.35,30,1014,MediaA
2019,1,8,12,30,184,794,23.3,0.17,3.8,66.97,30.1,1013,MediaA
2019,1,8,13,30,177,776,23.2,0.17,4.4,67.3,29.9,1012,MediaA
2019,1,8,14,30,162,732,23,0.17,5.1,67.96,29.5,1012,MediaA
2019,1,8,15,30,137,648,22.7,0.17,6,69.25,28.9,1012,MediaA
2019,1,8,16,30,110,352,22.6,0.17,6.7,71.89,28.1,1012,BajaM
2019,1,8,17,30,38,131,22.6,0.17,7.2,76.22,27.2,1013,Baja
2019,1,8,18,30,0,0,22.8,0.17,7.4,78.64,26.8,1013,Baja
2019,1,8,19,30,0,0,22.9,0.17,7.5,81.7,26.3,1014,Baja
2019,1,8,20,30,0,0,23.1,0.17,7.5,83.45,26.1,1015,Baja
2019,1,8,21,30,0,0,23.2,0.17,7.5,84.83,26,1015,Baja
2019,1,8,22,30,0,0,23.3,0.17,7.6,85.83,25.9,1014,Baja
2019,1,8,23,30,0,0,23.4,0.17,7.8,86.62,25.8,1014,Baja
2019,1,9,0,30,0,0,23.4,0.17,7.8,87.66,25.6,1013,Baja
2019,1,9,1,30,0,0,23.4,0.17,7.8,87.97,25.5,1013,Baja
2019,1,9,2,30,0,0,23.3,0.17,7.6,87.58,25.5,1012,Baja
2019,1,9,3,30,0,0,23.3,0.17,7.3,88.14,25.4,1013,Baja
2019,1,9,4,30,0,0,23.3,0.17,6.9,88.18,25.4,1013,Baja
2019,1,9,5,30,0,0,23.3,0.17,6.5,87.71,25.5,1014,Baja
2019,1,9,6,30,8,4,23.4,0.17,6.4,85.36,26,1015,Baja
2019,1,9,7,30,92,50,23.2,0.17,6.1,81.14,26.7,1015,Baja
2019,1,9,8,30,173,79,22.9,0.17,5.4,76.17,27.5,1016,Baja
2019,1,9,9,30,282,68,22.6,0.17,4.6,71.14,28.3,1016,Baja
2019,1,9,10,30,292,435,22.2,0.17,3.9,66.9,29,1015,Media
2019,1,9,11,30,216,722,22.1,0.17,3.7,64.97,29.4,1014,MediaA
2019,1,9,12,30,186,787,22.3,0.17,3.9,65.45,29.5,1013,MediaA
2019,1,9,13,30,182,765,22.4,0.17,4.3,66.07,29.4,1013,MediaA
2019,1,9,14,30,164,727,22.4,0.17,4.8,67.23,29.1,1012,MediaA
2019,1,9,15,30,144,617,22.5,0.17,5.2,69.04,28.7,1013,MediaA
2019,1,9,16,30,99,491,22.5,0.17,5.5,72.11,28,1013,Media
2019,1,9,17,30,30,54,22.7,0.17,5.8,75.97,27.3,1013,Baja
2019,1,9,18,30,0,0,23,0.17,5.9,79.14,26.9,1014,Baja
2019,1,9,19,30,0,0,23.1,0.16,6.1,82.14,26.4,1015,Baja
2019,1,9,20,30,0,0,23.2,0.16,6,84.04,26.1,1015,Baja
2019,1,9,21,30,0,0,23.2,0.16,5.8,85.3,25.9,1014,Baja
2019,1,9,22,30,0,0,23.3,0.16,5.7,86.09,25.8,1014,Baja
2019,1,9,23,30,0,0,23.4,0.16,5.8,87.48,25.6,1014,Baja
2019,1,10,0,30,0,0,23.4,0.16,6,88.25,25.5,1013,Baja
2019,1,10,1,30,0,0,23.4,0.16,6.2,88.89,25.4,1013,Baja
2019,1,10,2,30,0,0,23.4,0.16,6.3,88.73,25.4,1013,Baja
2019,1,10,3,30,0,0,23.3,0.16,6.3,88.95,25.3,1013,Baja
2019,1,10,4,30,0,0,23.3,0.16,6.3,88.76,25.3,1013,Baja
2019,1,10,5,30,0,0,23.3,0.16,6.3,88.63,25.3,1014,Baja
2019,1,10,6,30,12,28,23.3,0.16,6.6,86.09,25.8,1015,Baja
2019,1,10,7,30,81,435,23.2,0.16,6.8,82.08,26.5,1015,Media
2019,1,10,8,30,116,652,23,0.16,6.5,77.9,27.2,1016,MediaA
2019,1,10,9,30,137,757,22.8,0.16,6.2,74.3,27.8,1016,MediaA
2019,1,10,10,30,150,813,22.6,0.16,5.9,71.17,28.3,1015,Alta
2019,1,10,11,30,152,846,22.4,0.16,5.7,69.53,28.5,1014,Alta
2019,1,10,12,30,154,850,22.2,0.16,5.6,68.44,28.6,1013,Alta
2019,1,10,13,30,171,783,22.1,0.16,5.7,68.8,28.4,1013,MediaA
2019,1,10,14,30,136,793,22,0.16,5.9,69.59,28.1,1012,MediaA
2019,1,10,15,30,114,726,22,0.16,6.1,70.95,27.7,1012,MediaA
2019,1,10,16,30,82,586,21.9,0.16,6.1,73.31,27.1,1013,Media
2019,1,10,17,30,36,228,22,0.16,6,76.68,26.4,1013,BajaM
2019,1,10,18,30,0,0,22.2,0.16,6,79.1,26.1,1014,Baja
2019,1,10,19,30,0,0,22.3,0.17,5.9,81.76,25.7,1015,Baja
2019,1,10,20,30,0,0,22.5,0.17,5.8,83.26,25.5,1015,Baja
2019,1,10,21,30,0,0,22.5,0.17,5.7,84.17,25.4,1015,Baja
2019,1,10,22,30,0,0,22.6,0.17,5.7,85.48,25.2,1015,Baja
2019,1,10,23,30,0,0,22.6,0.17,5.8,85.99,25.1,1014,Baja
2019,1,11,0,30,0,0,22.6,0.17,5.9,86.5,25,1014,Baja
2019,1,11,1,30,0,0,22.6,0.17,6.1,86.92,24.9,1013,Baja
2019,1,11,2,30,0,0,22.5,0.17,6.3,87.29,24.8,1013,Baja
2019,1,11,3,30,0,0,22.5,0.17,6.3,87.01,24.8,1014,Baja
2019,1,11,4,30,0,0,22.5,0.17,6.2,87.35,24.7,1014,Baja
2019,1,11,5,30,0,0,22.5,0.17,6.2,87.23,24.8,1015,Baja
2019,1,11,6,30,13,79,22.6,0.17,6.4,85.03,25.3,1015,Baja
2019,1,11,7,30,64,528,22.6,0.17,6.6,81.79,26,1016,Media
2019,1,11,8,30,84,762,22.5,0.17,6.5,77.13,26.8,1016,MediaA
2019,1,11,9,30,102,843,22.3,0.17,6.1,72.87,27.6,1016,Alta
2019,1,11,10,30,121,874,22.1,0.17,5.8,69.5,28.2,1016,Alta
2019,1,11,11,30,126,896,21.9,0.17,5.5,67.21,28.6,1015,Alta
2019,1,11,12,30,128,897,21.9,0.17,5.3,66.21,28.8,1014,Alta
2019,1,11,13,30,126,877,21.9,0.17,5.4,66.34,28.8,1013,Alta
2019,1,11,14,30,118,833,22,0.17,5.6,67.91,28.5,1012,Alta
2019,1,11,15,30,114,711,22.1,0.17,6,70.53,28,1012,MediaA
2019,1,11,16,30,88,532,22.3,0.17,6.4,74.35,27.3,1013,Media
2019,1,11,17,30,37,216,22.5,0.17,6.7,78.8,26.5,1013,BajaM
2019,1,11,18,30,0,0,22.7,0.17,6.8,80.92,26.2,1013,Baja
2019,1,11,19,30,0,0,22.7,0.17,7.1,82.72,25.9,1014,Baja
2019,1,11,20,30,0,0,22.8,0.17,7.1,83.46,25.8,1015,Baja
2019,1,11,21,30,0,0,22.8,0.17,7.1,84.15,25.7,1015,Baja
2019,1,11,22,30,0,0,22.9,0.17,7,84.85,25.6,1015,Baja
2019,1,11,23,30,0,0,22.9,0.17,7,85.58,25.5,1014,Baja
2019,1,12,0,30,0,0,23,0.17,6.9,86.52,25.4,1014,Baja
2019,1,12,1,30,0,0,23.1,0.17,6.9,86.99,25.4,1013,Baja
2019,1,12,2,30,0,0,23.2,0.17,7,88.1,25.3,1013,Baja
2019,1,12,3,30,0,0,23.3,0.17,7,88.54,25.3,1013,Baja
2019,1,12,4,30,0,0,23.3,0.17,6.9,88.68,25.3,1013,Baja
2019,1,12,5,30,0,0,23.3,0.17,6.9,87.98,25.4,1014,Baja
2019,1,12,6,30,12,34,23.3,0.17,7.1,85.94,25.8,1015,Baja
2019,1,12,7,30,76,463,23.2,0.17,7.1,81.32,26.7,1016,Media
2019,1,12,8,30,106,687,23,0.17,6.6,76.12,27.6,1016,MediaA
2019,1,12,9,30,118,803,22.7,0.17,5.8,70.57,28.6,1016,Alta
2019,1,12,10,30,121,872,22.4,0.17,4.9,66.08,29.4,1015,Alta
2019,1,12,11,30,124,898,22.4,0.17,4.2,64.33,29.9,1014,Alta
2019,1,12,12,30,128,895,22.5,0.17,3.9,63.76,30.1,1013,Alta
2019,1,12,13,30,152,823,22.4,0.17,4.2,63.62,30.1,1012,Alta
2019,1,12,14,30,232,50,22.4,0.17,4.9,64.52,29.8,1012,Baja
2019,1,12,15,30,232,133,22.4,0.17,5.8,66.3,29.3,1012,Baja
2019,1,12,16,30,89,559,22.4,0.17,6.5,69.98,28.4,1012,Media
2019,1,12,17,30,39,186,22.6,0.17,7.1,75.08,27.4,1013,Baja
2019,1,12,18,30,0,0,22.9,0.17,7.3,78.75,26.9,1013,Baja
2019,1,12,19,30,0,0,23.2,0.18,7.7,82.48,26.4,1014,Baja
2019,1,12,20,30,0,0,23.4,0.18,7.8,84.57,26.2,1014,Baja
2019,1,12,21,30,0,0,23.5,0.18,7.9,85.86,26.1,1014,Baja
2019,1,12,22,30,0,0,23.6,0.18,8,86.8,26,1014,Baja
2019,1,12,23,30,0,0,23.7,0.18,8.1,87.76,25.9,1014,Baja
2019,1,13,0,30,0,0,23.8,0.18,8,88.56,25.8,1013,Baja
2019,1,13,1,30,0,0,23.8,0.18,7.9,89.42,25.7,1013,Baja
2019,1,13,2,30,0,0,23.9,0.18,7.7,90.09,25.6,1013,Baja
2019,1,13,3,30,0,0,23.8,0.18,7.3,90.02,25.6,1013,Baja
2019,1,13,4,30,0,0,23.8,0.18,7,90.14,25.5,1013,Baja
2019,1,13,5,30,0,0,23.6,0.18,6.6,88.97,25.6,1013,Baja
2019,1,13,6,30,11,33,23.6,0.18,6.7,86.51,26,1014,Baja
2019,1,13,7,30,76,459,23.4,0.18,6.6,80.82,27,1015,Media
2019,1,13,8,30,106,683,23,0.18,6.1,74.12,28,1015,MediaA
2019,1,13,9,30,123,792,22.5,0.18,5.6,68.63,28.8,1015,MediaA
2019,1,13,10,30,134,847,22.2,0.18,5.3,64.96,29.5,1015,Alta
2019,1,13,11,30,141,870,22.3,0.18,5.2,63.99,29.8,1014,Alta
2019,1,13,12,30,147,866,22.3,0.18,5.3,63.81,29.9,1013,Alta
2019,1,13,13,30,149,837,22.3,0.18,5.7,64.2,29.8,1012,Alta
2019,1,13,14,30,143,785,22.3,0.18,6.1,64.96,29.6,1012,MediaA
2019,1,13,15,30,128,694,22.3,0.18,6.5,66.76,29.1,1012,MediaA
2019,1,13,16,30,98,523,22.4,0.18,6.9,69.8,28.4,1012,Media
2019,1,13,17,30,41,159,22.6,0.18,7.4,74.84,27.5,1012,Baja
2019,1,13,18,30,0,0,23,0.18,7.6,78.76,27,1013,Baja
2019,1,13,19,30,0,0,23.2,0.17,7.7,81.58,26.6,1014,Baja
2019,1,13,20,30,0,0,23.3,0.17,7.7,83.21,26.4,1014,Baja
2019,1,13,21,30,0,0,23.5,0.17,7.8,84.85,26.3,1014,Baja
2019,1,13,22,30,0,0,23.8,0.17,8.1,87.09,26.1,1014,Baja
2019,1,13,23,30,0,0,23.9,0.17,8.3,88.28,26,1013,Baja
2019,1,14,0,30,0,0,23.9,0.17,8.3,88.6,25.9,1013,Baja
2019,1,14,1,30,0,0,23.8,0.17,8.2,88.7,25.8,1012,Baja
2019,1,14,2,30,0,0,23.8,0.17,7.9,89.02,25.7,1012,Baja
2019,1,14,3,30,0,0,23.7,0.17,7.6,89.13,25.6,1012,Baja
2019,1,14,4,30,0,0,23.6,0.17,7.3,89.1,25.5,1013,Baja
2019,1,14,5,30,0,0,23.4,0.17,7,88.31,25.5,1013,Baja
2019,1,14,6,30,9,25,23.3,0.17,6.9,85.18,26,1014,Baja
2019,1,14,7,30,79,444,23,0.17,6.6,78.75,27,1015,Media
2019,1,14,8,30,110,673,22.3,0.17,5.8,70.81,28.1,1015,MediaA
2019,1,14,9,30,123,793,21.8,0.17,5.1,65.12,29,1015,MediaA
2019,1,14,10,30,126,864,21.7,0.17,4.6,62.59,29.6,1015,Alta
2019,1,14,11,30,132,888,22,0.17,4.5,62.37,30,1014,Alta
2019,1,14,12,30,135,889,22.1,0.17,4.8,62.42,30.1,1013,Alta
2019,1,14,13,30,136,865,22.2,0.17,5.2,63.31,29.9,1012,Alta
2019,1,14,14,30,128,821,22.1,0.17,5.7,64.25,29.6,1011,Alta
2019,1,14,15,30,114,738,22.1,0.17,6.3,66.14,29.1,1011,MediaA
2019,1,14,16,30,89,575,22.2,0.17,6.8,69.35,28.3,1011,Media
2019,1,14,17,30,41,203,22.4,0.17,7.3,74.04,27.4,1012,BajaM
2019,1,14,18,30,0,0,22.7,0.17,7.6,77.73,26.9,1012,Baja
